170.884094,-29.268379,5440
170.875900,-29.270334,5230
170.867706,-29.272295,5294
170.859512,-29.274248,5625
170.851364,-29.276205,5925
170.843201,-29.278156,5997
170.835052,-29.280092,6072
170.826920,-29.282028,6164
170.818802,-29.283972,6314
170.810654,-29.285915,6260
170.802551,-29.287844,6329
170.794434,-29.289782,6363
170.786346,-29.291710,6405
170.778244,-29.293644,6437
170.770157,-29.295568,6410
170.762085,-29.297485,6439
170.754044,-29.299398,6482
170.745987,-29.301321,6487
170.737961,-29.303226,6395
170.729919,-29.305141,6509
170.721909,-29.307051,6539
170.713898,-29.308952,6548
170.705887,-29.310844,6481
170.697906,-29.312750,6221
170.689926,-29.314640,5427
170.681946,-29.316538,4717
170.673965,-29.318422,4631
170.666016,-29.320322,4460
170.658081,-29.322197,4565
170.650131,-29.324081,4750
170.642197,-29.325960,5249
170.634277,-29.327843,5357
170.626343,-29.329723,5513
170.618454,-29.331593,5593
170.610565,-29.333464,5399
170.602692,-29.335321,5526
170.594818,-29.337196,5581
170.586960,-29.339046,5551
170.579086,-29.340900,5399
170.571228,-29.342770,5429
170.563385,-29.344616,5417
170.555542,-29.346481,5344
170.547729,-29.348312,5252
170.539917,-29.350170,5190
170.532089,-29.352011,5388
170.524292,-29.353848,5755
170.516510,-29.355692,6104
170.508713,-29.357527,6522
170.500977,-29.359356,6826
170.493210,-29.361187,6741
170.485474,-29.363010,6755
170.477737,-29.364834,7140
170.469986,-29.366655,7229
170.462265,-29.368481,6960
170.454559,-29.370291,6123
170.446838,-29.372122,5657
170.439117,-29.373924,5725
170.431427,-29.375738,5614
170.423721,-29.377552,5510
170.416061,-29.379353,6113
170.408386,-29.381163,6930
170.400742,-29.382952,6492
170.393066,-29.384754,6305
170.385437,-29.386547,6787
170.377792,-29.388336,7436
170.370163,-29.390137,7089
170.362549,-29.391920,6837
170.354950,-29.393713,7087
170.347351,-29.395485,7181
170.339752,-29.397270,7212
170.332138,-29.399057,7255
170.324585,-29.400829,7346
170.317017,-29.402597,7609
170.309448,-29.404375,8186
170.301895,-29.406134,8400
170.294357,-29.407902,8287
170.286819,-29.409660,7868
170.279282,-29.411430,7591
170.271759,-29.413195,7762
170.264252,-29.414934,7741
170.256744,-29.416706,7480
170.249237,-29.418455,9148
170.241760,-29.420202,9171
170.234268,-29.421955,9188
170.226791,-29.423700,9143
170.219330,-29.425436,9177
170.211868,-29.427183,9167
170.204422,-29.428923,9115
170.196991,-29.430660,9258
170.189545,-29.432392,9212
170.182129,-29.434116,9225
170.174728,-29.435837,9315
170.167313,-29.437576,9297
170.159882,-29.439304,9182
170.152496,-29.441029,9267
170.145126,-29.442743,9288
170.137726,-29.444471,9265
170.130371,-29.446178,9266
170.123001,-29.447886,9414
170.115662,-29.449591,9316
170.108307,-29.451303,9317
170.100952,-29.453022,9360
170.093628,-29.454716,9392
170.086319,-29.456421,9380
170.078995,-29.458115,9353
170.071671,-29.459826,9274
170.064362,-29.461519,9383
170.057068,-29.463217,9368
170.049789,-29.464907,9426
170.042511,-29.466595,9428
170.035233,-29.468273,9405
170.027969,-29.469961,9464
170.020737,-29.471634,9391
170.013474,-29.473310,9401
170.006256,-29.474998,9410
169.999008,-29.476675,9455
169.991791,-29.478348,9484
169.984573,-29.480011,9534
169.977356,-29.481689,9508
169.970139,-29.483349,9437
169.962952,-29.485022,9401
169.955750,-29.486675,9341
169.948547,-29.488348,9450
169.941376,-29.490004,9337
169.934204,-29.491657,9338
169.927048,-29.493317,9427
169.919907,-29.494967,9278
169.912766,-29.496609,9329
169.905624,-29.498262,9313
169.898483,-29.499905,9331
169.891373,-29.501551,9319
169.884247,-29.503187,9328
169.877151,-29.504826,9405
169.870026,-29.506475,9287
169.862930,-29.508112,9303
169.855835,-29.509743,9353
169.848755,-29.511370,9320
169.841690,-29.512995,9419
169.834625,-29.514627,9419
169.827591,-29.516243,9206
169.820526,-29.517878,9204
169.813492,-29.519480,9175
169.806458,-29.521095,9184
169.799423,-29.522728,9197
169.792404,-29.524340,9219
169.785355,-29.525955,9190
169.778351,-29.527567,9216
169.771347,-29.529173,9129
169.764359,-29.530781,9196
169.757355,-29.532385,9190
169.750381,-29.533983,9143
169.743393,-29.535582,9202
169.736435,-29.537188,9485
169.729462,-29.538778,9435
169.722504,-29.540373,9456
169.715576,-29.541965,9374
169.708649,-29.543556,9489
169.701721,-29.545141,9839
169.694794,-29.546722,9671
169.687881,-29.548309,9442
169.680969,-29.549898,9585
169.674057,-29.551470,8580
169.667160,-29.553051,9299
169.660263,-29.554632,9446
169.653381,-29.556210,8320
169.646515,-29.557774,8376
169.639633,-29.559347,9333
169.632782,-29.560915,9395
169.625916,-29.562487,8603
169.619064,-29.564054,8433
169.612198,-29.565615,8375
169.605377,-29.567179,8483
169.598541,-29.568733,9438
169.591705,-29.570297,9350
169.584869,-29.571850,9402
169.578064,-29.573400,9398
169.571243,-29.574951,9265
169.564453,-29.576506,9358
169.557663,-29.578049,8481
169.550873,-29.579592,8460
169.544098,-29.581139,9396
169.537323,-29.582684,9474
169.530548,-29.584223,9418
169.523804,-29.585756,9365
169.517044,-29.587301,9442
169.510300,-29.588837,9393
169.503555,-29.590370,9362
169.496811,-29.591898,9436
169.490097,-29.593428,9349
169.483353,-29.594957,9269
169.476654,-29.596479,9341
169.469940,-29.598009,9377
169.463257,-29.599525,9329
169.456543,-29.601049,9417
169.449860,-29.602573,9340
169.443176,-29.604092,9437
169.436508,-29.605595,9405
169.429840,-29.607107,9416
169.423172,-29.608624,9400
169.416504,-29.610130,9312
169.409851,-29.611637,9456
169.403198,-29.613146,9311
169.396561,-29.614645,9273
169.389923,-29.616144,9312
169.383301,-29.617651,9345
169.376694,-29.619152,9482
169.370071,-29.620636,9419
169.363464,-29.622135,9460
169.356857,-29.623623,9490
169.350266,-29.625130,9455
169.343674,-29.626612,9465
169.333801,-29.628841,9434
169.320663,-29.631817,9364
169.307526,-29.634785,9394
169.294449,-29.637735,9325
169.281372,-29.640675,9358
169.268341,-29.643616,9311
169.255310,-29.646549,9280
169.242325,-29.649479,8078
169.229340,-29.652405,9301
169.216400,-29.655315,9214
169.203476,-29.658222,9267
169.190582,-29.661127,9304
169.177689,-29.664013,9280
169.164841,-29.666899,9252
169.151993,-29.669775,9241
169.139191,-29.672653,9209
169.126419,-29.675526,8154
169.113647,-29.678381,8329
169.100906,-29.681232,8536
169.088196,-29.684092,8488
169.075485,-29.686932,8473
169.062820,-29.689774,8441
169.050201,-29.692581,9202
169.037567,-29.695412,8425
169.024963,-29.698227,8458
169.012375,-29.701033,8474
168.999802,-29.703836,8368
168.987274,-29.706640,8388
168.974762,-29.709438,8367
168.962250,-29.712214,8331
168.949799,-29.714983,8258
168.937347,-29.717768,8274
168.924927,-29.720524,8330
168.912537,-29.723293,8362
168.900162,-29.726046,8372
168.887787,-29.728785,9355
168.875458,-29.731529,9439
168.863144,-29.734251,9443
168.850845,-29.736994,9409
168.838577,-29.739706,9239
168.826324,-29.742428,9373
168.814087,-29.745142,8424
168.801849,-29.747847,8575
168.789658,-29.750549,9274
168.777496,-29.753233,9397
168.765335,-29.755928,9544
168.753220,-29.758598,8454
168.741104,-29.761286,8454
168.729019,-29.763952,9435
168.716949,-29.766621,8528
168.704910,-29.769283,8452
168.692871,-29.771935,8451
168.680862,-29.774591,8546
168.668884,-29.777224,9408
168.656906,-29.779860,9450
168.644958,-29.782486,8358
168.633057,-29.785124,8470
168.621140,-29.787739,8486
168.609253,-29.790344,8375
168.597397,-29.792950,8267
168.585556,-29.795553,8195
168.573715,-29.798159,8097
168.561905,-29.800747,8042
168.550125,-29.803339,8029
168.538345,-29.805922,9170
168.526596,-29.808493,6856
168.514877,-29.811050,6796
168.503189,-29.813622,6687
168.491486,-29.816179,6036
168.479813,-29.818731,5726
168.468170,-29.821280,5458
168.456543,-29.823826,5352
168.444931,-29.826357,5272
168.433319,-29.828905,5244
168.421753,-29.831421,5213
168.410187,-29.833952,5184
168.398651,-29.836466,5058
168.387131,-29.838976,4942
168.375626,-29.841482,4830
168.364151,-29.843979,4743
168.352676,-29.846485,4642
168.341232,-29.848978,4530
168.329819,-29.851452,4407
168.318405,-29.853937,4287
168.307022,-29.856421,4212
168.295654,-29.858883,4214
168.284286,-29.861355,4282
168.272964,-29.863813,4313
168.261642,-29.866276,4353
168.250351,-29.868721,4531
168.239059,-29.871170,5803
168.227798,-29.873590,7034
168.216553,-29.876043,8058
168.205322,-29.878479,7859
168.194107,-29.880903,6484
168.182907,-29.883324,5144
168.171722,-29.885735,5258
168.160583,-29.888140,5332
168.149429,-29.890558,5412
168.138321,-29.892954,5508
168.127197,-29.895359,5701
168.116119,-29.897749,5857
168.105057,-29.900133,5907
168.093994,-29.902521,5802
168.082962,-29.904890,5754
168.071945,-29.907265,5744
168.060928,-29.909645,5757
168.049927,-29.912004,5964
168.038971,-29.914360,6011
168.028000,-29.916723,5875
168.017059,-29.919069,6164
168.006149,-29.921423,5905
167.995239,-29.923765,5486
167.984360,-29.926094,6370
167.973495,-29.928427,6439
167.962616,-29.930763,6790
167.951767,-29.933092,6579
167.940948,-29.935404,6550
167.930145,-29.937714,6678
167.919342,-29.940035,6815
167.908569,-29.942350,6883
167.897827,-29.944639,7133
167.887085,-29.946934,7046
167.876358,-29.949223,7055
167.865662,-29.951509,7140
167.854965,-29.953798,9089
167.844284,-29.956076,9153
167.833618,-29.958353,9179
167.822968,-29.960632,6894
167.812332,-29.962896,6961
167.801712,-29.965160,9096
167.791107,-29.967424,9346
167.780518,-29.969675,9328
167.769958,-29.971926,9538
167.759384,-29.974176,9474
167.748856,-29.976414,10075
167.738327,-29.978653,9849
167.727829,-29.980873,9644
167.717331,-29.983116,9862
167.706848,-29.985332,9594
167.696396,-29.987549,9537
167.685944,-29.989765,9683
167.675507,-29.991982,9849
167.665100,-29.994188,9847
167.654678,-29.996405,9709
167.644318,-29.998604,9756
167.633926,-30.000799,9867
167.623566,-30.002989,9932
167.613220,-30.005175,9674
167.602905,-30.007360,9726
167.592590,-30.009533,9946
167.582291,-30.011707,9782
167.571991,-30.013887,9853
167.561722,-30.016058,10107
167.551468,-30.018230,10238
167.541229,-30.020378,10016
167.531006,-30.022537,10019
167.520782,-30.024693,10305
167.510574,-30.026848,10491
167.500397,-30.028996,10245
167.490219,-30.031134,10084
167.480057,-30.033270,10106
167.469894,-30.035408,9930
167.459778,-30.037537,9710
167.449661,-30.039663,9737
167.439545,-30.041788,9768
167.429459,-30.043913,9955
167.419388,-30.046026,9707
167.409332,-30.048134,9633
167.399277,-30.050230,9644
167.389267,-30.052341,9833
167.379242,-30.054451,8698
167.369217,-30.056541,9455
167.359238,-30.058641,8358
167.349258,-30.060728,9376
167.339294,-30.062811,9337
167.329346,-30.064888,9365
167.319412,-30.066967,6778
167.309479,-30.069050,5543
167.299576,-30.071110,4692
167.289673,-30.073175,4802
167.279785,-30.075245,5682
167.269913,-30.077305,5713
167.260056,-30.079361,5212
167.250214,-30.081417,5089
167.240372,-30.083469,5214
167.230545,-30.085518,4918
167.220734,-30.087561,4382
167.210938,-30.089596,4357
167.201157,-30.091635,5107
167.191391,-30.093670,4858
167.181641,-30.095684,4543
167.171906,-30.097717,4608
167.162170,-30.099728,4667
167.152466,-30.101757,10960
167.142746,-30.103779,6143
167.133072,-30.105787,9250
167.123398,-30.107780,7800
167.113724,-30.109797,7718
167.104095,-30.111790,7863
167.094437,-30.113794,8050
167.084808,-30.115784,6763
167.075180,-30.117773,5271
167.065582,-30.119768,5285
167.055984,-30.121746,5589
167.046402,-30.123739,6570
167.036850,-30.125708,9083
167.027298,-30.127691,7939
167.017761,-30.129658,8169
167.008224,-30.131632,8285
166.998718,-30.133593,8385
166.989212,-30.135553,8256
166.979721,-30.137506,8296
166.970230,-30.139477,8274
166.960770,-30.141424,8047
166.951294,-30.143377,8022
166.941864,-30.145309,7946
166.932419,-30.147261,7996
166.923019,-30.149185,8030
166.913620,-30.151125,7788
166.904190,-30.153069,7556
166.894836,-30.154982,7899
166.885452,-30.156914,7502
166.876083,-30.158844,7801
166.866730,-30.160759,7533
166.857391,-30.162676,6657
166.848083,-30.164598,9055
166.838760,-30.166512,9096
166.829468,-30.168406,9301
166.820190,-30.170311,9249
166.810898,-30.172216,9240
166.801620,-30.174120,9322
166.792358,-30.176014,9524
166.783112,-30.177906,9431
166.773895,-30.179792,9554
166.764664,-30.181677,9622
166.755447,-30.183559,9326
166.746246,-30.185440,9369
166.737061,-30.187326,9447
166.727890,-30.189194,9534
166.718719,-30.191069,9401
166.709564,-30.192934,9389
166.700409,-30.194809,9218
166.691284,-30.196651,7336
166.682159,-30.198524,7253
166.673050,-30.200375,7028
166.663956,-30.202232,6973
166.654861,-30.204077,6839
166.645782,-30.205931,6713
166.636719,-30.207775,6803
166.627655,-30.209623,6498
166.618607,-30.211452,6453
166.609573,-30.213291,6507
166.600555,-30.215132,6227
166.591522,-30.216965,5867
166.582504,-30.218796,5667
166.573532,-30.220606,6065
166.564545,-30.222437,6166
166.555588,-30.224243,6038
166.546616,-30.226070,6122
166.537659,-30.227880,6100
166.528732,-30.229700,5878
166.519791,-30.231501,5763
166.510880,-30.233303,6166
166.501968,-30.235106,6236
166.493088,-30.236914,6174
166.484192,-30.238703,6352
166.475311,-30.240496,6234
166.466446,-30.242294,6224
166.457596,-30.244081,6068
166.448746,-30.245863,6015
166.439926,-30.247650,6182
166.431076,-30.249435,6214
166.422272,-30.251205,6039
166.413467,-30.252974,6061
166.404663,-30.254761,5925
166.395874,-30.256525,5873
166.387100,-30.258301,5806
166.378342,-30.260054,5738
166.369583,-30.261822,6124
166.360855,-30.263575,6238
166.352127,-30.265341,5995
166.343399,-30.267088,5907
166.334686,-30.268847,5658
166.325974,-30.270596,5658
166.317261,-30.272345,5810
166.308578,-30.274086,5770
166.299896,-30.275822,5510
166.291245,-30.277563,5586
166.282578,-30.279295,5521
166.273941,-30.281033,5484
166.265320,-30.282761,5561
166.256683,-30.284485,4799
166.248062,-30.286221,4712
166.239441,-30.287941,5312
166.230835,-30.289661,5503
166.222244,-30.291384,5427
166.213654,-30.293104,5294
166.205078,-30.294813,5405
166.196518,-30.296534,5348
166.187973,-30.298241,5298
166.179413,-30.299942,5163
166.170898,-30.301636,5172
166.162369,-30.303347,5238
166.153870,-30.305037,5041
166.145355,-30.306742,4607
166.136887,-30.308428,4445
166.128387,-30.310116,4288
166.119904,-30.311806,4566
166.111435,-30.313494,4523
166.102982,-30.315180,3968
166.094498,-30.316874,3718
166.086075,-30.318541,4013
166.077652,-30.320210,4511
166.069199,-30.321901,4662
166.060791,-30.323566,4332
166.052383,-30.325237,4267
166.044006,-30.326908,4582
166.035614,-30.328573,4675
166.027237,-30.330223,4395
166.018860,-30.331898,4532
166.010513,-30.333546,4575
166.002151,-30.335203,4686
165.993820,-30.336863,4700
165.985489,-30.338505,4646
165.977158,-30.340158,4134
165.968842,-30.341808,4807
165.960526,-30.343464,4407
165.952240,-30.345089,4483
165.943954,-30.346729,3899
165.935669,-30.348368,2257
165.927414,-30.349993,1803
165.919144,-30.351629,1518
165.910889,-30.353254,1573
165.902649,-30.354883,1813
165.894409,-30.356516,2246
165.886185,-30.358145,2230
165.877960,-30.359756,1931
165.869720,-30.361380,1951
165.861526,-30.363005,1753
165.853333,-30.364616,1650
165.845154,-30.366219,2487
165.836960,-30.367838,4399
165.828812,-30.369442,4304
165.820648,-30.371052,4469
165.812500,-30.372648,4471
165.804352,-30.374258,4434
165.796219,-30.375856,4278
165.788071,-30.377457,2700
165.779968,-30.379053,3996
165.771866,-30.380636,4100
165.763748,-30.382233,4071
165.755661,-30.383810,4406
165.747559,-30.385401,4416
165.739487,-30.386986,4324
165.731400,-30.388567,4435
165.723358,-30.390156,3701
165.715286,-30.391733,2424
165.707245,-30.393303,2360
165.699203,-30.394871,2624
165.691162,-30.396448,2078
165.683151,-30.398024,3771
165.675125,-30.399591,2174
165.667130,-30.401155,1759
165.659119,-30.402719,1785
165.651154,-30.404270,2358
165.643143,-30.405844,4373
165.635178,-30.407398,5346
